customer_id,customer_zip_code_prefix,total_orders,total_spend,average_order_value,total_items_purchased,average_review_score,average_delivery_days,average_delivery_delay_days,late_orders,cancelled_orders,customer_lifetime_days,purchase_frequency,recency_days,frequency,monetary,cluster_id,segment_name
014f4ea4b3ed7aaf2db2f8acb6d96e75,9950.0,1.0,240.57999999999998,240.57999999999998,1.0,5.0,4.2876157407407405,-8.17175925925926,0.0,0.0,0.0,1.0,208.18875,1.0,240.57999999999998,0,Lower Activity Segment
014fb09b34197c57ae3c77a43d18475e,30575.0,1.0,120.35000000000001,120.35000000000001,5.0,1.0,5.116319444444445,-13.271724537037038,0.0,0.0,0.0,1.0,326.1174189814815,1.0,120.35000000000001,0,Lower Activity Segment
01503d0b64036165c2f202b538de9308,4135.0,1.0,340.2,340.2,2.0,5.0,9.248125,-17.350497685185186,0.0,0.0,0.0,1.0,236.32799768518518,1.0,340.2,0,Lower Activity Segment
015041e1136a20f44f9cf4bbf29df823,85460.0,1.0,193.22,193.22,1.0,5.0,16.21619212962963,-13.221157407407407,0.0,0.0,0.0,1.0,100.16672453703704,1.0,193.22,0,Lower Activity Segment
01509d555b8b6775f5847912d8c52d46,12942.0,1.0,57.69,57.69,1.0,4.0,7.050925925925926,-12.169837962962964,0.0,0.0,0.0,1.0,175.9501388888889,1.0,57.69,0,Lower Activity Segment
01514a0b29d64250fc301b3413aa0ba3,86088.0,1.0,108.88,108.88,2.0,5.0,9.089178240740742,-13.098611111111111,0.0,0.0,0.0,1.0,88.91716435185185,1.0,108.88,0,Lower Activity Segment
01531516bcefc94ae2fdde494db9fa3b,1307.0,1.0,37.379999999999995,37.379999999999995,1.0,5.0,1.9393171296296297,-10.200787037037037,0.0,0.0,0.0,1.0,197.86947916666668,1.0,37.379999999999995,0,Lower Activity Segment
0153b54842840a90cf35a8cd645c6732,86036.0,1.0,158.22,158.22,1.0,5.0,17.11263888888889,-10.098831018518519,0.0,0.0,0.0,1.0,309.9408449074074,1.0,158.22,0,Lower Activity Segment
01541240e24ed7cc26a5e0dd60c57c30,23060.0,1.0,93.31,93.31,1.0,4.0,17.975902777777776,-2.2311921296296298,0.0,0.0,0.0,1.0,541.9364699074074,1.0,93.31,0,Lower Activity Segment
0154fa29866c388925f1cb6a76f41368,41701.0,1.0,85.21000000000001,85.21000000000001,1.0,5.0,11.331770833333334,-12.057928240740742,0.0,0.0,0.0,1.0,276.1190740740741,1.0,85.21000000000001,0,Lower Activity Segment
01551ab70b4a96a82ff74e3fdf027837,95185.0,1.0,36.09,36.09,1.0,5.0,15.193969907407407,-17.28162037037037,0.0,0.0,0.0,1.0,328.2049652777778,1.0,36.09,0,Lower Activity Segment
0155478730861c69019d0a41d9bc98f6,89050.0,1.0,239.34,239.34,2.0,5.0,9.07462962962963,-19.005057870370372,0.0,0.0,0.0,1.0,191.8090625,1.0,239.34,0,Lower Activity Segment
0156badea44f4ffcaab3ad7572b69e28,84900.0,1.0,245.35,245.35,1.0,1.0,11.95880787037037,-13.194930555555555,0.0,0.0,0.0,1.0,343.8831134259259,1.0,245.35,0,Lower Activity Segment
01570eff130cb5aeca5e6ddc6c14a6ae,30315.0,1.0,113.0,113.0,2.0,1.0,13.262083333333333,-12.128576388888888,0.0,0.0,0.0,1.0,378.1200347222222,1.0,113.0,0,Lower Activity Segment
01571872abf22fe5f1be95d63d768575,38057.0,1.0,168.29000000000002,168.29000000000002,1.0,5.0,4.991701388888889,-13.24695601851852,0.0,0.0,0.0,1.0,396.9680324074074,1.0,168.29000000000002,0,Lower Activity Segment
0157cb863b4453c43468f3825dccdf9d,90030.0,1.0,79.2,79.2,1.0,5.0,6.1554166666666665,-19.389189814814817,0.0,0.0,0.0,1.0,477.2739814814815,1.0,79.2,0,Lower Activity Segment
0157d2d9039fc91ade6a389d733d8a16,2403.0,1.0,56.769999999999996,56.769999999999996,1.0,5.0,2.5570833333333334,-4.870486111111111,0.0,0.0,0.0,1.0,162.15694444444443,1.0,56.769999999999996,0,Lower Activity Segment
015895fd0bf723100a64b0ead7c69cd6,13454.0,1.0,160.51000000000002,160.51000000000002,1.0,4.0,9.434699074074073,-5.976898148148148,0.0,0.0,0.0,1.0,318.1409722222222,1.0,160.51000000000002,0,Lower Activity Segment
01592d05fdd8a6deb7716ed80a0d18a1,11533.0,1.0,22.77,22.77,1.0,4.0,4.768587962962963,-10.233738425925926,0.0,0.0,0.0,1.0,322.7317013888889,1.0,22.77,0,Lower Activity Segment
015aa1d1ff5524c58b9f0d06f60375a8,13417.0,1.0,30.75,30.75,1.0,4.0,8.262743055555555,-12.26226851851852,0.0,0.0,0.0,1.0,499.2543865740741,1.0,30.75,0,Lower Activity Segment
015b2612205bc9e481b7443591eb08fb,33913.0,1.0,0.0,0.0,0.0,1.0,25.106053240740742,0.0,0.0,0.0,0.0,1.0,594.8354282407407,1.0,0.0,0,Lower Activity Segment
015bbed5b941c909ebf091ead5eb2a05,86300.0,1.0,211.76999999999998,211.76999999999998,1.0,5.0,7.061701388888889,-14.18545138888889,0.0,0.0,0.0,1.0,447.9765277777778,1.0,211.76999999999998,0,Lower Activity Segment
015c3378ca571c1468e2be925e4dd502,39795.0,1.0,106.97,106.97,1.0,5.0,21.292800925925928,-14.054351851851852,0.0,0.0,0.0,1.0,275.07652777777776,1.0,106.97,0,Lower Activity Segment
015c5e6d8c584992072dd7b69f2fad3e,3589.0,1.0,61.14,61.14,1.0,5.0,1.8072337962962963,-8.365046296296295,0.0,0.0,0.0,1.0,149.9016550925926,1.0,61.14,0,Lower Activity Segment
015c9c9ba7524dcb69a8a6d2f383db8c,13360.0,1.0,175.82,175.82,1.0,5.0,12.371018518518518,-13.067326388888889,0.0,0.0,0.0,1.0,386.1677199074074,1.0,175.82,0,Lower Activity Segment
015d0c1d91a5b8042fdc425b5e8c8259,96020.0,1.0,80.2,80.2,1.0,5.0,14.941828703703704,-16.518414351851852,0.0,0.0,0.0,1.0,375.18961805555557,1.0,80.2,0,Lower Activity Segment
015d22bc2ece484d2ec7a18dca4bfd66,72592.0,1.0,68.65,68.65,1.0,5.0,6.9711689814814815,-9.059155092592592,0.0,0.0,0.0,1.0,219.75969907407406,1.0,68.65,0,Lower Activity Segment
015e106d9f62b30e48b97bac868b48e6,6710.0,1.0,86.71000000000001,86.71000000000001,1.0,4.0,4.832361111111111,-18.36130787037037,0.0,0.0,0.0,1.0,115.92304398148148,1.0,86.71000000000001,0,Lower Activity Segment
015f98a7155c15075a5f77a37a8205ed,74645.0,1.0,60.42,60.42,1.0,5.0,12.763125,-9.304652777777777,0.0,0.0,0.0,1.0,112.79715277777778,1.0,60.42,0,Lower Activity Segment
015faf9ec36eccd957c0f2782aab09a4,24710.0,1.0,264.15999999999997,264.15999999999997,2.0,5.0,5.347511574074074,-18.314641203703705,0.0,0.0,0.0,1.0,410.39152777777775,1.0,264.15999999999997,0,Lower Activity Segment
016025d2b068f90498479376f9bfcca1,81935.0,1.0,1916.96,1916.96,4.0,1.0,12.30400462962963,-12.140543981481482,0.0,0.0,0.0,1.0,384.1739236111111,1.0,1916.96,0,Lower Activity Segment
016112a43e0319656ab0b25e1d904171,6786.0,1.0,36.75,36.75,1.0,5.0,12.13511574074074,-21.368136574074075,0.0,0.0,0.0,1.0,463.2326273148148,1.0,36.75,0,Lower Activity Segment
016187b76ffe3a8b7709732077de2fc2,31330.0,1.0,64.0,64.0,1.0,5.0,6.965891203703704,-11.123217592592592,0.0,0.0,0.0,1.0,399.8184837962963,1.0,64.0,0,Lower Activity Segment
016199ad9f839e5d3e578fbdeb6f227b,21011.0,1.0,85.7,85.7,1.0,1.0,13.13298611111111,0.0,0.0,0.0,0.0,1.0,65.86236111111111,1.0,85.7,0,Lower Activity Segment
01621ab81b760e6e48e8eb3a300c77bf,4296.0,1.0,316.2,316.2,3.0,3.0,5.762997685185185,-10.185960648148148,0.0,0.0,0.0,1.0,131.67833333333334,1.0,316.2,0,Lower Activity Segment
0162379b4069e08e04a6631bc3e9f4e7,32280.0,1.0,84.92,84.92,1.0,5.0,21.17511574074074,-4.214895833333333,0.0,0.0,0.0,1.0,216.11938657407407,1.0,84.92,0,Lower Activity Segment
01627a580ab45fa2f81561f3a7bb1d93,37110.0,1.0,38.22,38.22,1.0,5.0,10.93587962962963,-17.441134259259258,0.0,0.0,0.0,1.0,172.1063888888889,1.0,38.22,0,Lower Activity Segment
016287d04d40c3c1c9625588b9fe4602,6330.0,1.0,81.72,81.72,1.0,4.0,2.0164583333333335,-10.255532407407408,0.0,0.0,0.0,1.0,429.00136574074077,1.0,81.72,0,Lower Activity Segment
0163303a840691e9f9378d1e41f4849a,60744.0,1.0,112.24000000000001,112.24000000000001,1.0,5.0,16.130578703703705,-7.399201388888889,0.0,0.0,0.0,1.0,103.2591550925926,1.0,112.24000000000001,0,Lower Activity Segment
0163a9517d96e283b1a883de0e71c826,13070.0,1.0,102.03,102.03,1.0,5.0,10.003692129629629,-8.298912037037036,0.0,0.0,0.0,1.0,480.03197916666664,1.0,102.03,0,Lower Activity Segment
0165051ac7514aff1b132007d915622f,42840.0,1.0,200.35,200.35,1.0,4.0,15.924398148148148,-6.299398148148148,0.0,0.0,0.0,1.0,205.9531712962963,1.0,200.35,0,Lower Activity Segment
0165da25e09d5c73a6d3ba6443d202f3,35054.0,1.0,96.22,96.22,1.0,5.0,8.884085648148147,-15.342592592592593,0.0,0.0,0.0,1.0,268.95605324074074,1.0,96.22,0,Lower Activity Segment
0166c4ebd26a021fe864a0b91761f50f,15130.0,1.0,109.75,109.75,1.0,5.0,4.987546296296296,-11.263078703703703,0.0,0.0,0.0,1.0,158.98,1.0,109.75,0,Lower Activity Segment
016784346c1119828280815c2c6dda98,14200.0,1.0,52.269999999999996,52.269999999999996,1.0,5.0,4.681018518518519,-20.45420138888889,0.0,0.0,0.0,1.0,304.8645949074074,1.0,52.269999999999996,0,Lower Activity Segment
01678728396c1d107b1da8e70cd63423,24435.0,1.0,55.31,55.31,1.0,3.0,15.921979166666667,-10.125868055555555,0.0,0.0,0.0,1.0,182.77722222222224,1.0,55.31,0,Lower Activity Segment
01681beb55e1150f18db54277a5508e3,28630.0,1.0,365.41999999999996,365.41999999999996,1.0,4.0,20.041006944444444,-6.0114930555555555,0.0,0.0,0.0,1.0,392.781875,1.0,365.41999999999996,0,Lower Activity Segment
016890b20bac6cd8155fb02cd3ec3e44,37550.0,1.0,488.54999999999995,488.54999999999995,2.0,5.0,4.827974537037037,-19.244039351851853,0.0,0.0,0.0,1.0,108.8013888888889,1.0,488.54999999999995,0,Lower Activity Segment
01690063395d386d320ea8f5a60cdece,65930.0,1.0,183.84,183.84,1.0,5.0,26.281122685185185,-1.1160069444444445,0.0,0.0,0.0,1.0,328.1265046296296,1.0,183.84,0,Lower Activity Segment
016965c9f3a690af0314cdc8389c28e5,8080.0,1.0,73.27,73.27,1.0,5.0,10.25025462962963,-7.166956018518518,0.0,0.0,0.0,1.0,376.1465856481482,1.0,73.27,0,Lower Activity Segment
016976e1a8808cdefd68c7080e3899fe,4176.0,1.0,37.76,37.76,1.0,3.0,5.877858796296296,-5.21625,0.0,0.0,0.0,1.0,229.8234837962963,1.0,37.76,0,Lower Activity Segment
016a3b5b3185854fc7d9ac763c825494,13808.0,1.0,453.58,453.58,1.0,4.0,4.023969907407407,-8.230613425925926,0.0,0.0,0.0,1.0,431.9839583333333,1.0,453.58,0,Lower Activity Segment
016b15d60fe523cbfb8bda340e0cd769,4564.0,1.0,460.60999999999996,460.60999999999996,1.0,5.0,5.819791666666666,-28.512997685185184,0.0,0.0,0.0,1.0,141.06216435185186,1.0,460.60999999999996,0,Lower Activity Segment
016c54a71587052826a1ce53c8c6b1d5,11330.0,1.0,42.77,42.77,1.0,1.0,8.255081018518519,-7.109467592592592,0.0,0.0,0.0,1.0,254.0939236111111,1.0,42.77,0,Lower Activity Segment
016c5c3fb572754f302fdac24aa9cfa4,50721.0,1.0,143.9,143.9,1.0,5.0,16.430335648148148,-20.213310185185186,0.0,0.0,0.0,1.0,136.37302083333333,1.0,143.9,0,Lower Activity Segment
016c933a6a74ad49e6e1858462a7ae4d,13468.0,1.0,83.1,83.1,1.0,5.0,5.133449074074074,-25.049537037037037,0.0,0.0,0.0,1.0,186.91236111111112,1.0,83.1,0,Lower Activity Segment
016e3f83ffd18b9394a289a5897ba461,3578.0,1.0,37.72,37.72,1.0,4.0,2.4220949074074074,-17.70474537037037,0.0,0.0,0.0,1.0,596.8562152777778,1.0,37.72,0,Lower Activity Segment
016fb9a9ab3b0b9f1d9e7438236b3fba,30690.0,1.0,130.65,130.65,1.0,3.0,12.790717592592593,-8.351932870370371,0.0,0.0,0.0,1.0,147.87202546296297,1.0,130.65,0,Lower Activity Segment
01709d66652d26124875777dda46cfac,3407.0,1.0,85.81,85.81,1.0,5.0,2.096736111111111,-5.33181712962963,0.0,0.0,0.0,1.0,84.15792824074074,1.0,85.81,0,Lower Activity Segment
0171707ab8e7ded84018d1172aa33c51,20775.0,1.0,218.24,218.24,1.0,3.0,16.3925,-4.118055555555555,0.0,0.0,0.0,1.0,331.23993055555553,1.0,218.24,0,Lower Activity Segment
0171c99239a82a0794fe3e4016a0e629,13573.0,1.0,48.15,48.15,1.0,5.0,10.977361111111112,-10.340532407407407,0.0,0.0,0.0,1.0,529.0472685185185,1.0,48.15,0,Lower Activity Segment
017245b7b19b3dc589ca95daf778253f,83880.0,1.0,60.1,60.1,1.0,5.0,12.874027777777778,-14.247800925925926,0.0,0.0,0.0,1.0,384.85120370370373,1.0,60.1,0,Lower Activity Segment
01726eb77399165550482a7037fb6a1d,20521.0,1.0,50.1,50.1,1.0,5.0,16.41989583333333,-3.046898148148148,0.0,0.0,0.0,1.0,327.1961689814815,1.0,50.1,0,Lower Activity Segment
0172748409ef8a6fcba0660cda36f38c,88058.0,1.0,319.58,319.58,1.0,5.0,13.262071759259259,-26.23675925925926,0.0,0.0,0.0,1.0,285.2282060185185,1.0,319.58,0,Lower Activity Segment
017395cf7b4c0be4fa72650f0a8184ed,75800.0,1.0,43.769999999999996,43.769999999999996,1.0,4.0,15.725416666666666,-18.558333333333334,0.0,0.0,0.0,1.0,604.013125,1.0,43.769999999999996,0,Lower Activity Segment
01752e42e854180a9dac35cd803f4e33,42708.0,1.0,282.52,282.52,1.0,4.0,11.244664351851851,-21.213900462962965,0.0,0.0,0.0,1.0,315.1879398148148,1.0,282.52,0,Lower Activity Segment
01755c16c986d88fa552ba8d7da81876,65500.0,1.0,70.85,70.85,1.0,4.0,11.423020833333334,-9.142048611111111,0.0,0.0,0.0,1.0,84.29444444444445,1.0,70.85,0,Lower Activity Segment
0176dd91cb1143804dd30b2f4968b23a,30672.0,1.0,177.41,177.41,1.0,2.0,10.058657407407408,-15.295578703703704,0.0,0.0,0.0,1.0,265.0836111111111,1.0,177.41,0,Lower Activity Segment
0176ec1982f9f3aa628de3a506191769,20241.0,1.0,752.04,752.04,1.0,5.0,8.250752314814815,-9.289780092592592,0.0,0.0,0.0,1.0,385.2699074074074,1.0,752.04,0,Lower Activity Segment
0178cbf093400335e3d8fd88851e6bf1,35585.0,1.0,55.43000000000001,55.43000000000001,1.0,5.0,8.948530092592593,-10.205578703703704,0.0,0.0,0.0,1.0,71.88348379629629,1.0,55.43000000000001,0,Lower Activity Segment
0179f2f4c32e0b0c2a4cb0d57e7d5a26,22723.0,1.0,1308.18,1308.18,6.0,2.0,7.0371875,-25.155474537037037,0.0,0.0,0.0,1.0,160.92203703703703,1.0,1308.18,0,Lower Activity Segment
017af68734338e58b5925665038650ed,22260.0,1.0,385.29999999999995,385.29999999999995,2.0,1.0,12.197673611111112,-8.33625,0.0,0.0,0.0,1.0,581.2632986111112,1.0,385.29999999999995,0,Lower Activity Segment
017b60010b64f28dcc98161205bbf51e,6411.0,1.0,111.78,111.78,1.0,5.0,4.842372685185185,-5.253888888888889,0.0,0.0,0.0,1.0,67.82563657407407,1.0,111.78,0,Lower Activity Segment
017bd021539ebd414e15ef9aa11301ec,69042.0,1.0,130.24,130.24,1.0,5.0,28.363888888888887,-25.092442129629628,0.0,0.0,0.0,1.0,203.18570601851852,1.0,130.24,0,Lower Activity Segment
017dd3798ef0f401392abdbc129d78a0,4844.0,1.0,85.41,85.41,1.0,2.0,5.1924421296296295,-18.934328703703702,0.0,0.0,0.0,1.0,138.85614583333333,1.0,85.41,0,Lower Activity Segment
017f022018ad01373771ddfd46eb5dc6,50020.0,1.0,54.03,54.03,1.0,5.0,12.198449074074073,-9.275775462962963,0.0,0.0,0.0,1.0,161.20359953703704,1.0,54.03,0,Lower Activity Segment
017ffa5794b42a3527159bc0aff69a62,83085.0,1.0,447.24,447.24,2.0,5.0,12.92710648148148,-16.422199074074076,0.0,0.0,0.0,1.0,534.0786805555556,1.0,447.24,0,Lower Activity Segment
01813ee9f6884594643a63fc9eaf76a1,14802.0,1.0,273.49,273.49,1.0,5.0,9.163344907407408,-12.465532407407407,0.0,0.0,0.0,1.0,441.3582523148148,1.0,273.49,0,Lower Activity Segment
018150959151a39894d01128bc358aed,16130.0,1.0,1117.99,1117.99,1.0,4.0,8.175717592592592,-22.22736111111111,0.0,0.0,0.0,1.0,58.1324537037037,1.0,1117.99,0,Lower Activity Segment
018184ac5f52a821bb00f3ef21d75799,63430.0,1.0,54.739999999999995,54.739999999999995,1.0,4.0,24.683761574074072,-11.585740740740741,0.0,0.0,0.0,1.0,550.9988773148148,1.0,54.739999999999995,0,Lower Activity Segment
018346fb20f70801a88a7b8c6dbc2e31,48800.0,1.0,40.0,40.0,1.0,3.0,27.482916666666668,-2.086087962962963,0.0,0.0,0.0,1.0,281.2983796296296,1.0,40.0,0,Lower Activity Segment
018445b488e6156c2fbdf926808d7228,1523.0,1.0,199.7,199.7,1.0,5.0,2.258449074074074,-16.323541666666667,0.0,0.0,0.0,1.0,575.3113657407407,1.0,199.7,0,Lower Activity Segment
018447394d87c7921d8ee1fb40d91d90,95088.0,1.0,48.3,48.3,1.0,5.0,10.942627314814814,-5.220891203703704,0.0,0.0,0.0,1.0,59.89289351851852,1.0,48.3,0,Lower Activity Segment
0184a596785fae3af62eb04f7c4221f4,30140.0,1.0,108.91999999999999,108.91999999999999,1.0,5.0,5.375011574074074,-5.142673611111111,0.0,0.0,0.0,1.0,153.24706018518518,1.0,108.91999999999999,0,Lower Activity Segment
01861d47cc473c84cecc3781619f6924,71015.0,1.0,85.15,85.15,1.0,4.0,16.969525462962963,-13.095185185185185,0.0,0.0,0.0,1.0,292.79408564814815,1.0,85.15,0,Lower Activity Segment
01870df5434a15efdf52f02d895d3931,63250.0,1.0,107.95,107.95,1.0,5.0,8.908449074074074,-32.24293981481482,0.0,0.0,0.0,1.0,296.8807638888889,1.0,107.95,0,Lower Activity Segment
01874b138de5f4447517558ca0d1a3b9,13060.0,1.0,34.129999999999995,34.129999999999995,1.0,3.0,4.813981481481481,-25.278831018518517,0.0,0.0,0.0,1.0,135.8221875,1.0,34.129999999999995,0,Lower Activity Segment
0187f8ae367bdb9efa1bb10c65145b61,28030.0,1.0,153.2,153.2,1.0,4.0,19.06085648148148,-2.0023032407407406,0.0,0.0,0.0,1.0,336.79253472222223,1.0,153.2,0,Lower Activity Segment
01885ec83523a343957047b0c6fa830a,24110.0,1.0,156.74,156.74,1.0,5.0,13.760763888888889,-14.276956018518518,0.0,0.0,0.0,1.0,356.7670949074074,1.0,156.74,0,Lower Activity Segment
0189d5af848e550cb6e4e03419e13e15,65609.0,1.0,396.2,396.2,1.0,5.0,19.306435185185187,-14.17011574074074,0.0,0.0,0.0,1.0,392.20592592592595,1.0,396.2,0,Lower Activity Segment
018a1c3096d2b2bf4a869cc213c03345,9751.0,1.0,217.55,217.55,1.0,4.0,21.202650462962964,-8.38287037037037,0.0,0.0,0.0,1.0,148.31489583333334,1.0,217.55,0,Lower Activity Segment
018b4fd25720e7fb0de00600f3aa0947,14802.0,1.0,81.96000000000001,81.96000000000001,1.0,1.0,7.096574074074074,-6.039953703703704,0.0,0.0,0.0,1.0,75.86590277777778,1.0,81.96000000000001,0,Lower Activity Segment
018bd804612e66267d4dc4ac8f8b98c1,2436.0,1.0,259.01,259.01,1.0,5.0,1.986574074074074,-3.231412037037037,0.0,0.0,0.0,1.0,64.9473611111111,1.0,259.01,0,Lower Activity Segment
018bda31a2c6bf06aaa67fc91f63942d,22790.0,1.0,41.01,41.01,1.0,5.0,6.868912037037037,-14.441736111111112,0.0,0.0,0.0,1.0,584.0400231481482,1.0,41.01,0,Lower Activity Segment
018c66db66454034193517ab79423f70,18078.0,1.0,62.17,62.17,1.0,4.0,3.226712962962963,-9.197199074074074,0.0,0.0,0.0,1.0,460.15328703703705,1.0,62.17,0,Lower Activity Segment
018c9981e6704cf8fff79db3332a12f7,24934.0,1.0,418.5,418.5,1.0,5.0,20.41721064814815,-14.962662037037036,0.0,0.0,0.0,1.0,246.10924768518518,1.0,418.5,0,Lower Activity Segment
018dd62c0671714cdcb377ee17e2110b,9850.0,1.0,32.42,32.42,1.0,5.0,11.071724537037037,-3.5014351851851853,0.0,0.0,0.0,1.0,245.30253472222222,1.0,32.42,0,Lower Activity Segment
018e70256a4328c4450b52947144f50b,4118.0,1.0,38.28,38.28,1.0,5.0,1.1297222222222223,-6.41775462962963,0.0,0.0,0.0,1.0,156.27685185185186,1.0,38.28,0,Lower Activity Segment
018ffb868962388b3ac93b203a8dcbe0,88385.0,1.0,117.94,117.94,1.0,5.0,10.935138888888888,-12.260960648148147,0.0,0.0,0.0,1.0,439.925474537037,1.0,117.94,0,Lower Activity Segment
019017e9f8b2c0e399f1f00e6e87f306,4709.0,1.0,202.91,202.91,1.0,5.0,7.166979166666667,-9.202210648148148,0.0,0.0,0.0,1.0,89.09856481481482,1.0,202.91,0,Lower Activity Segment
0191e09197e54ad2690c3abd44723c7c,4783.0,1.0,48.269999999999996,48.269999999999996,1.0,3.0,2.8730787037037038,-12.530925925925926,0.0,0.0,0.0,1.0,316.13337962962964,1.0,48.269999999999996,0,Lower Activity Segment
019200fa574c9eda0fbc82c71fcc8fbe,3951.0,1.0,1930.34,1930.34,1.0,5.0,3.8349652777777776,-16.200150462962963,0.0,0.0,0.0,1.0,85.76449074074074,1.0,1930.34,0,Lower Activity Segment
0192827582be43c2180aee98a48933fa,20050.0,1.0,641.1999999999999,641.1999999999999,5.0,5.0,1.4585069444444445,-10.126296296296296,0.0,0.0,0.0,1.0,365.3141782407407,1.0,641.1999999999999,0,Lower Activity Segment
0192b93a11b1f588d6f19888b82d02bf,28035.0,1.0,186.60000000000002,186.60000000000002,2.0,5.0,17.13417824074074,-4.364722222222222,0.0,0.0,0.0,1.0,221.22827546296296,1.0,186.60000000000002,0,Lower Activity Segment
0193c07a4b8a38ee92bdd6535de468d5,88020.0,1.0,138.73,138.73,1.0,5.0,12.023784722222222,-10.05425925925926,0.0,0.0,0.0,1.0,214.80741898148148,1.0,138.73,0,Lower Activity Segment
0193e732775076a20ff2fa6fed46513e,96170.0,1.0,69.9,69.9,2.0,3.0,12.954282407407407,-12.407534722222222,0.0,0.0,0.0,1.0,574.0911921296296,1.0,69.9,0,Lower Activity Segment
01945b2f58c2f472fb2a5a582f8042c0,97753.0,1.0,206.72000000000003,206.72000000000003,1.0,3.0,17.30480324074074,-21.23832175925926,0.0,0.0,0.0,1.0,291.2725,1.0,206.72000000000003,0,Lower Activity Segment
01950e4d4d0f0f8561e721ad5c8b0f9a,36013.0,1.0,84.64999999999999,84.64999999999999,1.0,1.0,39.51273148148148,0.0,0.0,0.0,0.0,1.0,616.2421064814815,1.0,84.64999999999999,0,Lower Activity Segment
01952039ba4abb6c459e7b6d62a69d7a,78890.0,1.0,93.28,93.28,2.0,5.0,12.67607638888889,-28.348703703703702,0.0,0.0,0.0,1.0,61.75415509259259,1.0,93.28,0,Lower Activity Segment
0195699b3388a65b55eab3dd04f48d1a,18611.0,1.0,170.16,170.16,2.0,1.0,8.883564814814815,-15.191342592592592,0.0,0.0,0.0,1.0,234.8042824074074,1.0,170.16,0,Lower Activity Segment
01961d1b276640f460e6061e7f28873f,2936.0,1.0,81.0,81.0,1.0,5.0,2.791574074074074,-21.57976851851852,0.0,0.0,0.0,1.0,621.1007175925926,1.0,81.0,0,Lower Activity Segment
019681cd120e7fe89ebdd06172639f58,78600.0,1.0,198.9,198.9,2.0,1.0,12.393020833333333,-15.095358796296296,0.0,0.0,0.0,1.0,407.2177546296296,1.0,198.9,0,Lower Activity Segment
019689350fe9ec51d6d9fcd76119e2fa,9861.0,1.0,52.57,52.57,1.0,4.0,2.2850578703703706,-8.287222222222223,0.0,0.0,0.0,1.0,116.3016550925926,1.0,52.57,0,Lower Activity Segment
01970508b13705f57b760db5f8f63217,72460.0,1.0,190.0,190.0,1.0,4.0,10.93923611111111,-12.139236111111112,0.0,0.0,0.0,1.0,158.80784722222222,1.0,190.0,0,Lower Activity Segment
01973489089879f533dd627cad53e7e2,18510.0,1.0,314.53000000000003,314.53000000000003,1.0,5.0,13.54412037037037,-9.110358796296296,0.0,0.0,0.0,1.0,173.38385416666668,1.0,314.53000000000003,0,Lower Activity Segment
0197368f9bed3b6ac07506404f78a155,3057.0,1.0,312.39,312.39,1.0,5.0,13.051319444444445,-6.369398148148148,0.0,0.0,0.0,1.0,415.1500925925926,1.0,312.39,0,Lower Activity Segment
0197df52c22d6ef0aa52ffb63ac80404,21750.0,1.0,282.31,282.31,2.0,1.0,7.052789351851852,-33.41675925925926,0.0,0.0,0.0,1.0,127.19892361111111,1.0,282.31,0,Lower Activity Segment
0198441fd94fedf81ba98683f6449a1e,13940.0,1.0,104.62,104.62,1.0,1.0,8.461770833333333,-14.203784722222222,0.0,0.0,0.0,1.0,176.39493055555556,1.0,104.62,0,Lower Activity Segment
019874e4746e94aecaaa9494661b9f26,35701.0,1.0,125.0,125.0,2.0,4.0,15.13295138888889,-13.073796296296296,0.0,0.0,0.0,1.0,379.9361226851852,1.0,125.0,0,Lower Activity Segment
0199164bec886c94218205248559d7b6,13333.0,1.0,195.70999999999998,195.70999999999998,1.0,5.0,13.225069444444445,-0.4559490740740741,0.0,0.0,0.0,1.0,233.41039351851853,1.0,195.70999999999998,0,Lower Activity Segment
01993877990b2565abd4e3d741c45b79,30441.0,1.0,33.69,33.69,1.0,4.0,11.328657407407407,-14.055949074074075,0.0,0.0,0.0,1.0,448.11398148148146,1.0,33.69,0,Lower Activity Segment
01998a22ca4b0c83aa13f2e8bec67c81,94818.0,1.0,39.17,39.17,1.0,5.0,8.37337962962963,-26.949583333333333,0.0,0.0,0.0,1.0,115.05233796296297,1.0,39.17,0,Lower Activity Segment
019a09b9518cccb899cde6033ca0af68,29175.0,1.0,179.6,179.6,1.0,3.0,18.415300925925926,-10.161261574074073,0.0,0.0,0.0,1.0,248.3059375,1.0,179.6,0,Lower Activity Segment
019b7076acf0ef17a372c02e8b170cb4,14403.0,1.0,102.03,102.03,1.0,4.0,8.013599537037036,-13.594016203703704,0.0,0.0,0.0,1.0,528.3369907407407,1.0,102.03,0,Lower Activity Segment
019b7b400189d67c8b75754edd1919f7,41705.0,1.0,72.83,72.83,1.0,5.0,23.95769675925926,-10.323819444444444,0.0,0.0,0.0,1.0,456.0108912037037,1.0,72.83,0,Lower Activity Segment
019dc2cd7ae165a706dd249829e0e1f1,89112.0,1.0,414.14,414.14,2.0,4.0,10.267627314814815,-11.126643518518518,0.0,0.0,0.0,1.0,457.12364583333334,1.0,414.14,0,Lower Activity Segment
019f698e086a468627af26baa7babf16,1240.0,1.0,96.71000000000001,96.71000000000001,1.0,5.0,13.011689814814815,-10.359722222222222,0.0,0.0,0.0,1.0,418.10078703703704,1.0,96.71000000000001,0,Lower Activity Segment
